Year,Player,Salary
2011,Jordan Gross,"$1,000,000"
2011,Josh Barrett,"$1,000,000"
2011,Mike Leach,"$1,000,000"
2011,Corey McIntyre,"$1,000,000"
2011,Andy Lee,"$1,000,000"
2011,Jason Snelling,"$1,000,000"
2011,Knowshon Moreno,"$1,000,000"
2011,William Hayes,"$1,000,000"
2011,Andy Studebaker,"$1,000,000"
2011,Tyler Brayton,"$1,000,000"
2011,Brandon Fields,"$996,000"
2011,Will Rackley,"$994,472"
2011,Jurrell Casey,"$992,436"
2011,Branden Albert,"$991,250"
2011,Billy Bajema,"$985,000"
2011,Rob Ninkovich,"$985,000"
2011,Leonard Hankerson,"$981,376"
2011,Jermaine Cunningham,"$975,000"
2011,Chris Culliver,"$973,876"
2011,DeMarcus Van Dyke,"$966,376"
2011,Malcolm Jenkins,"$962,000"
2011,Vincent Brown,"$961,068"
2011,Chris Hoke,"$960,000"
2011,Reggie Kelly,"$960,000"
2011,Mike Peterson,"$960,000"
2011,Reggie Nelson,"$957,500"
2011,Daryl Washington,"$955,000"
2011,Austin Pettis,"$953,268"
2011,Jerrel Jernigan,"$950,252"
2011,David Hawthorne,"$950,000"
2011,Josh Freeman,"$940,000"
2011,Jah Reid,"$938,240"
2011,Allen Bailey,"$930,944"
2011,Kyle Arrington,"$925,000"
2011,Drake Nevis,"$924,112"
2011,Mike Jenkins,"$920,500"
2011,Johnny Patrick,"$920,380"
2011,Shareece Wright,"$919,140"
2011,Curtis Marsh,"$918,520"
2011,Akeem Dent,"$917,900"
2011,Jason Worilds,"$915,000"
2011,Joe Barksdale,"$914,800"
2011,Joe Zelenka,"$910,000"
2011,Joel Dreessen,"$910,000"
2011,Brian Jennings,"$910,000"
2011,Anthony Becht,"$910,000"
2011,John Kasay,"$910,000"
2011,Charlie Batch,"$910,000"
2011,Igor Olshansky,"$910,000"
2011,Christopher Conte,"$908,600"
2011,Ben Tate,"$905,000"
2011,Brandon Lloyd,"$902,647"
2011,Mason Foster,"$900,000"
2011,Lorenzo Alexander,"$900,000"
2011,Alexander Green,"$890,000"
2011,Erik Coleman,"$885,000"
2011,Greg Warren,"$885,000"
2011,Will Allen,"$885,000"
2011,Sione Fua,"$881,016"
2011,Garry Williams,"$880,000"
2011,Robert Ayers,"$880,000"
2011,Brandon Hogan,"$872,028"
2011,Jason Hunter,"$865,000"
2011,Patrick Mannelly,"$865,000"
2011,K.J. Wright,"$861,000"
2011,Stacy Andrews,"$860,000"
2011,Adam Goldberg,"$860,000"
2011,Jerricho Cotchery,"$860,000"
2011,Donte Stallworth,"$860,000"
2011,Mewelde Moore,"$860,000"
2011,Keyaron Fox,"$860,000"
2011,David Carr,"$860,000"
2011,Da'Norris Searcy,"$859,424"
2011,Clint Boling,"$856,448"
2011,Joe Berger,"$852,812"
2011,Jordan Cameron,"$852,400"
2011,Terrelle Pryor,"$850,791"
2011,Steve Weatherford,"$850,000"
2011,Domenik Hixon,"$850,000"
2011,Sam Acho,"$849,428"
2011,Luke Stocker,"$847,688"
2011,Roy Helu,"$845,252"
2011,Christian Ballard,"$842,552"
2011,Tony Wragge,"$840,000"
2011,Kris Durham,"$839,260"
2011,Eddie Royal,"$837,278"
2011,Colin McCarthy,"$830,400"
2011,Quinton Carter,"$830,000"
2011,David Arkin,"$828,600"
2011,Edmond Gates,"$828,148"
2011,Clyde Gates,"$828,130"
2011,Greg Salas,"$826,154"
2011,Kenrick Ellis,"$825,000"
2011,Chimdi Chekwa,"$820,200"
2011,Cecil Shorts,"$818,380"
2011,Kendall Hunter,"$814,220"
2011,Brett Romberg,"$810,000"
2011,Sean Locklear,"$810,000"
2011,Kris Wilson,"$810,000"
2011,Bo Scaife,"$810,000"
2011,Jon Dorenbos,"$810,000"
2011,Dave Zastudil,"$810,000"
2011,Arnaz Battle,"$810,000"
2011,Chester Taylor,"$810,000"
2011,J.P. Losman,"$810,000"
2011,Josh McCown,"$810,000"
2011,Jimmy Kennedy,"$810,000"
2011,Tommie Harris,"$810,000"
2011,Brendon Ayanbadejo,"$810,000"
2011,Casey Matthews,"$809,864"
2011,James Brewer,"$807,092"
2011,Jalil Brown,"$804,300"
2011,Delone Carter,"$800,204"
2011,Ahmard Hall,"$800,000"
2011,Duane Brown,"$800,000"
2011,Alex Henery,"$795,108"
2011,Chris Prosinski,"$795,108"
2011,Chris Hairston,"$790,908"
2011,Tandon Doss,"$787,560"
2011,Owen Marecic,"$783,000"
2011,Taiwan Jones,"$780,000"
2011,Rashard Mendenhall,"$780,000"
2011,Bilal Powell,"$775,500"
2011,Cullen Loeffler,"$775,000"
2011,Alex Mack,"$774,000"
2011,Brian Cushing,"$774,000"
2011,Cortez Allen,"$766,500"
2011,Julius Thomas,"$759,000"
2011,Blake Costanzo,"$750,000"
2011,Jackie Battle,"$750,000"
2011,Brandon Siler,"$750,000"
2011,Clay Matthews Jr.,"$750,000"
2011,Larry English,"$740,000"
2011,Antonio Garay,"$740,000"
2011,Zak DeOssie,"$736,000"
2011,Brodney Pool,"$735,000"
2011,Evan Mathis,"$735,000"
2011,William Gay,"$735,000"
2011,Jerome Harrison,"$735,000"
2011,Ryan Harris,"$735,000"
2011,Carnell Williams,"$735,000"
2011,Derek Anderson,"$735,000"
2011,Akeem Jordan,"$735,000"
2011,Gary Gibson,"$735,000"
2011,Kedric Golston,"$735,000"
2011,Bobby Carpenter,"$735,000"
2011,Brady Poppinga,"$735,000"
2011,Kelvin Hayden,"$735,000"
2011,Adam Koets,"$730,000"
2011,Brandon Pettigrew,"$728,750"
2011,Raymond Ventrone,"$725,000"
2011,Kenny Phillips,"$722,500"
2011,Lawrence Jackson,"$715,000"
2011,John Denney,"$710,000"
2011,Brandon McDonald,"$705,000"
2011,Reagan Maui'a,"$700,000"
2011,Brady Quinn,"$700,000"
2011,Peria Jerry,"$695,000"
2011,D'Anthony Batiste,"$685,000"
2011,Manuel Ramirez,"$685,000"
2011,Alex Smith,"$685,000"
2011,Dante Rosario,"$685,000"
2011,Alex Barron,"$685,000"
2011,Ruvell Martin,"$685,000"
2011,Legedu Naanee,"$685,000"
2011,Bernard Pollard,"$685,000"
2011,Atari Bigby,"$685,000"
2011,Marvin Mitchell,"$685,000"
2011,Gibril Wilson,"$685,000"
2011,Mike Nugent,"$685,000"
2011,Will Blackmon,"$685,000"
2011,Dan Orlovsky,"$685,000"
2011,Kellen Clemens,"$685,000"
2011,Jeremy Mincey,"$685,000"
2011,Chase Blackburn,"$685,000"
2011,Anthony Hargrove,"$685,000"
2011,Matt Giordano,"$685,000"
2011,Omar Gaither,"$685,000"
2011,John McCargo,"$685,000"
2011,Darrion Scott,"$685,000"
2011,Darryl Blackstock,"$685,000"
2011,Hamza Abdullah,"$685,000"
2011,Ernie Sims,"$685,000"
2011,Paul McQuistan,"$685,000"
2011,Derrick Martin,"$685,000"
2011,Percy Harvin,"$682,500"
2011,Chilo Rachal,"$681,500"
2011,John Carlson,"$680,500"
2011,Vontae Davis,"$676,250"
2011,Jamie Harper,"$675,580"
2011,Davon House,"$675,580"
2011,Andrew Economos,"$675,000"
2011,Antoine Cason,"$665,000"
2011,Brian Orakpo,"$662,000"
2011,Rashad Carmichael,"$655,088"
2011,Rodger Saffold,"$650,000"
2011,Gary Barnidge,"$650,000"
2011,Aaron Hernandez,"$650,000"
2011,Derrick Harvey,"$650,000"
2011,L.P. Ladouceur,"$650,000"
2011,Derrick Mason,"$642,353"
2011,Will Montgomery,"$640,000"
2011,Guy Whimper,"$640,000"
2011,Allen Barbre,"$640,000"
2011,Adam-Pacman Jones,"$640,000"
2011,Donnie Avery,"$638,750"
2011,Brodrick Bunkley,"$635,000"
2011,Michael Oher,"$630,000"
2011,Calais Campbell,"$630,000"
2011,Ropati Pitoitua,"$630,000"
2011,Eric Wood,"$625,000"
2011,Brett Goode,"$625,000"
2011,Thomas Gafford,"$625,000"
2011,Beanie Wells,"$622,500"
2011,Tony Moeaki,"$621,662"
2011,James Laurinaitis,"$620,000"
2011,Max Starks,"$619,411"
2011,Major Wright,"$615,400"
2011,Gosder Cherilus,"$610,000"
2011,Matthew Slater,"$608,120"
2011,Landon Cohen,"$608,120"
2011,Curtis Lofton,"$602,000"
2011,Steve Vallos,"$600,000"
2011,Kory Lichtensteiger,"$600,000"
2011,Anthony Collins,"$600,000"
2011,Don Carey,"$600,000"
2011,Jacob Tamme,"$600,000"
2011,Antwaun Molden,"$600,000"
2011,Craig Stevens,"$600,000"
2011,Fred Davis,"$600,000"
2011,Clark Harris,"$600,000"
2011,Jerome Simpson,"$600,000"
2011,Andre Caldwell,"$600,000"
2011,James Ihedigbo,"$600,000"
2011,Bryan Kehl,"$600,000"
2011,Dwight Lowery,"$600,000"
2011,DeSean Jackson,"$600,000"
2011,Lavelle Hawkins,"$600,000"
2011,Terrell Thomas,"$600,000"
2011,Ray Rice,"$600,000"
2011,Matt Forte,"$600,000"
2011,Justin Forsett,"$600,000"
2011,Matt Flynn,"$600,000"
2011,Ryan McBean,"$600,000"
2011,Letroy Guion,"$600,000"
2011,Red Bryant,"$600,000"
2011,Jason Jones,"$600,000"
2011,Kentwan Balmer,"$600,000"
2011,Tim Bulman,"$600,000"
2011,Leger Douzable,"$600,000"
2011,Steven Hauschka,"$600,000"
2011,Kealoha Pilares,"$590,512"
2011,Johnny White,"$588,600"
2011,Robert Sands,"$587,000"
2011,Ricky Stanzi,"$586,052"
2011,Darius Reynaud,"$585,500"
2011,Greg Jones,"$582,576"
2011,Anthony Sherman,"$581,900"
2011,Buster Skrine,"$577,000"
2011,Marcus Cannon,"$575,500"
2011,Patrick Chung,"$575,000"
2011,Hakeem Nicks,"$575,000"
2011,Kenny Britt,"$575,000"
2011,Cameron Wake,"$575,000"
2011,Brandon Burton,"$574,000"
2011,Gabe Miller,"$573,500"
2011,D.J. Williams,"$573,000"
2011,Sean Considine,"$571,764"
2011,Karl Klug,"$569,452"
2011,Dejon Gomes,"$566,300"
2011,Jacquizz Rodgers,"$566,000"
2011,Denarius Moore,"$565,052"
2011,Craig Steltz,"$565,000"
2011,Dion Lewis,"$563,880"
2011,Jason Pinkston,"$563,000"
2011,T.J. Yates,"$560,000"
2011,Jeremy Kerley,"$559,250"
2011,Richard Sherman,"$557,424"
2011,Niles Paul,"$556,652"
2011,Joe Mays,"$555,000"
2011,Jeremy Zuttah,"$555,000"
2011,Chad Rinehart,"$555,000"
2011,Breno Giacomini,"$555,000"
2011,Mike McGlynn,"$555,000"
2011,Kellen Davis,"$555,000"
2011,Martellus Bennett,"$555,000"
2011,Quintin Demps,"$555,000"
2011,King Dunlap,"$555,000"
2011,Josh Morgan,"$555,000"
2011,Corey Lynch,"$555,000"
2011,Tyvon Branch,"$555,000"
2011,Tashard Choice,"$555,000"
2011,Peyton Hillis,"$555,000"
2011,Spencer Larsen,"$555,000"
2011,Erik Walden,"$555,000"
2011,Chad Henne,"$555,000"
2011,Trevor Scott,"$555,000"
2011,Dan Connor,"$555,000"
2011,Quentin Groves,"$555,000"
2011,Douglas Hogue,"$553,108"
2011,Nick Folk,"$552,280"
2011,Sebastian Vollmer,"$550,000"
2011,Rey Maualuga,"$550,000"
2011,Eben Britton,"$544,600"
2011,Nathan Enderle,"$543,860"
2011,Sam Young,"$540,000"
2011,Julian Vandervelde,"$539,800"
2011,Mark Clayton,"$539,378"
2011,Chris Carter,"$537,800"
2011,Daniel Kilgore,"$535,300"
2011,Alphonso Smith,"$530,000"
2011,Phillip Loadholt,"$527,500"
2011,Jerraud Powers,"$525,000"
2011,LeSean McCoy,"$525,000"
2011,Fili Moala,"$525,000"
2012,Drew Brees,"$40,000,000"
2012,Vincent Jackson,"$25,160,000"
2012,Mario Williams,"$25,000,000"
2012,Matt Schaub,"$21,900,000"
2012,Larry Fitzgerald,"$20,250,000"
2012,Calvin Johnson,"$20,150,000"
2012,Haloti Ngata,"$19,900,000"
2012,Arian Foster,"$18,000,000"
2012,Peyton Manning,"$18,000,000"
2012,Ray Rice,"$17,000,000"
2012,Calais Campbell,"$17,000,000"
2012,Robert Mathis,"$17,000,000"
2012,Richard Seymour,"$15,000,000"
2012,Andrew Luck,"$14,908,544"
2012,Robert Griffin III,"$14,189,344"
2012,Dwight Freeney,"$14,035,000"
2012,Elvis Dumervil,"$14,000,000"
2012,Trent Richardson,"$13,731,000"
2012,Pierre Garcon,"$13,484,375"
2012,Jerod Mayo,"$13,250,000"
2012,Matt Kalil,"$13,208,620"
2012,Carl Nicks,"$12,500,000"
2012,Carson Palmer,"$12,500,000"
2012,Michael Vick,"$12,500,000"
2012,Trent Cole,"$12,250,000"
2012,Jason McCourty,"$12,000,000"
2012,Tom Brady,"$12,000,000"
2012,Sam Bradford,"$12,000,000"
2012,Jared Allen,"$11,819,850"
2012,D'Qwell Jackson,"$11,800,000"
2012,Mark Sanchez,"$11,750,000"
2012,Ben Roethlisberger,"$11,600,000"
2012,Tamba Hali,"$11,500,000"
2012,Kamerion Wimbley,"$11,500,000"
2012,Matt Ryan,"$11,500,000"
2012,Matthew Stafford,"$11,500,000"
2012,Michael Griffin,"$11,500,000"
2012,Marques Colston,"$11,300,000"
2012,Champ Bailey,"$11,250,000"
2012,Eli Manning,"$11,250,000"
2012,Jake Long,"$11,200,000"
2012,Brandon Carr,"$11,200,000"
2012,Stevie Johnson,"$11,100,000"
2012,Charles Woodson,"$11,062,500"
2012,Steve Smith,"$11,000,000"
2012,DeSean Jackson,"$11,000,000"
2012,Nnamdi Asomugha,"$11,000,000"
2012,Trent Williams,"$11,000,000"
2012,D'Brickashaw Ferguson,"$10,735,000"
2012,Ben Grubbs,"$10,700,000"
2012,Joe Thomas,"$10,700,000"
2012,Morris Claiborne,"$10,658,728"
2012,Lardarius Webb,"$10,615,000"
2012,Cliff Avril,"$10,605,000"
2012,Chris Myers,"$10,500,000"
2012,Antonio Gates,"$10,400,000"
2012,Ndamukong Suh,"$10,375,000"
2012,Brent Grimes,"$10,281,000"
2012,Chris Snee,"$10,250,000"
2012,Philip Rivers,"$10,200,000"
2012,David Harris,"$10,000,000"
2012,Cortland Finnegan,"$10,000,000"
2012,Marshawn Lynch,"$10,000,000"
2012,Aaron Hernandez,"$9,990,000"
2012,Jonathan Stewart,"$9,811,250"
2012,Matt Forte,"$9,800,000"
2012,Dwayne Bowe,"$9,515,000"
2012,Wes Welker,"$9,515,000"
2012,Davin Joseph,"$9,500,000"
2012,Brandon Marshall,"$9,500,000"
2012,Mathias Kiwanuka,"$9,500,000"
2012,Mark Barron,"$9,351,092"
2012,Carlos Rogers,"$9,328,125"
2012,Justin Blackmon,"$9,317,454"
2012,Alex Smith,"$9,250,000"
2012,LeSean McCoy,"$9,227,500"
2012,Laurent Robinson,"$9,100,000"
2012,Antonio Brown,"$9,040,000"
2012,Karlos Dansby,"$9,000,000"
2012,Jared Gaither,"$9,000,000"
2012,Robert Meachem,"$9,000,000"
2012,Tony Romo,"$9,000,000"
2012,Julius Peppers,"$9,000,000"
2012,Jeremy Mincey,"$9,000,000"
2012,LaMarr Woodley,"$8,900,000"
2012,Anthony Spencer,"$8,856,000"
2012,Ahmad Brooks,"$8,850,000"
2012,Todd Herremans,"$8,600,000"
2012,Andre Johnson,"$8,583,333"
2012,Rob Gronkowski,"$8,570,000"
2012,Reggie Wayne,"$8,500,000"
2012,Kevin Kolb,"$8,500,000"
2012,Aaron Rodgers,"$8,500,000"
2012,Chris Clemons,"$8,500,000"
2012,Chris Long,"$8,457,500"
2012,Levi Brown,"$8,250,000"
2012,Adrian Peterson,"$8,250,000"
2012,Jay Cutler,"$8,200,000"
2012,Will Smith,"$8,150,000"
2012,Ryan Tannehill,"$8,043,456"
2012,Navorro Bowman,"$8,040,000"
2012,Max Unger,"$8,000,000"
2012,John Carlson,"$8,000,000"
2012,Michael Huff,"$8,000,000"
2012,Brian Urlacher,"$8,000,000"
2012,Santonio Holmes,"$8,000,000"
2012,Chris Johnson,"$8,000,000"
2012,Ryan Fitzpatrick,"$8,000,000"
2012,Matt Flynn,"$8,000,000"
2012,Mark Anderson,"$8,000,000"
2012,Red Bryant,"$8,000,000"
2012,Ahtyba Rubin,"$8,000,000"
2012,Luke Kuechly,"$7,978,072"
2012,Jabari Greer,"$7,800,000"
2012,Cameron Wake,"$7,665,000"
2012,Stephon Gilmore,"$7,618,480"
2012,Stephen Tulloch,"$7,500,000"
2012,Darrelle Revis,"$7,500,000"
2012,Josh Morgan,"$7,500,000"
2012,Kevin Williams,"$7,500,000"
2012,Marcedes Lewis,"$7,350,000"
2012,Johnathan Joseph,"$7,250,000"
2012,Corey Webster,"$7,250,000"
2012,Ed Reed,"$7,200,000"
2012,Lawrence Timmons,"$7,125,000"
2012,Dontari Poe,"$7,062,730"
2012,Jarret Johnson,"$7,000,000"
2012,Sidney Rice,"$7,000,000"
2012,Steven Jackson,"$7,000,000"
2012,Antrel Rolle,"$7,000,000"
2012,Antonio Cromartie,"$7,000,000"
2012,Orlando Scandrick,"$6,875,000"
2012,Gerald McCoy,"$6,847,500"
2012,T.J. Lang,"$6,760,000"
2012,Joe Flacco,"$6,760,000"
2012,Chris Gamble,"$6,750,000"
2012,Leon Hall,"$6,700,000"
2012,Glenn Dorsey,"$6,681,000"
2012,Russell Okung,"$6,680,000"
2012,D.J. Williams,"$6,600,000"
2012,Tyvon Branch,"$6,600,000"
2012,Josh Freeman,"$6,585,000"
2012,Nick Hardwick,"$6,500,000"
2012,Scott Wells,"$6,500,000"
2012,Steve Hutchinson,"$6,500,000"
2012,Owen Daniels,"$6,500,000"
2012,Reggie Nelson,"$6,500,000"
2012,DeAngelo Hall,"$6,500,000"
2012,Troy Polamalu,"$6,500,000"
2012,Vernon Davis,"$6,413,562"
2012,Justin Smith,"$6,375,000"
2012,Fletcher Cox,"$6,278,144"
2012,Chris Canty,"$6,250,000"
2012,Dashon Goldson,"$6,212,000"
2012,Donald Penn,"$6,100,000"
2012,Michael Floyd,"$6,082,000"
2012,Sedrick Ellis,"$6,066,000"
2012,Dimitri Patterson,"$6,050,000"
2012,Eric Wright,"$6,044,117"
2012,Adam Snyder,"$6,000,000"
2012,Zach Miller,"$6,000,000"
2012,Anquan Boldin,"$6,000,000"
2012,Brandon Flowers,"$6,000,000"
2012,Eddie Royal,"$6,000,000"
2012,Chad Greenway,"$6,000,000"
2012,Doug Free,"$6,000,000"
2012,Lance Briggs,"$6,000,000"
2012,Frank Gore,"$6,000,000"
2012,Kendall Langford,"$6,000,000"
2012,Frostee Rucker,"$6,000,000"
2012,Tommy Kelly,"$6,000,000"
2012,John Abraham,"$5,906,000"
2012,Kyle Orton,"$5,900,000"
2012,Ryan Mathews,"$5,896,550"
2012,Stanford Routt,"$5,887,500"
2012,Joe Haden,"$5,880,718"
2012,Osi Umenyiora,"$5,865,110"
2012,Charles Godfrey,"$5,800,000"
2012,Michael Brockers,"$5,755,088"
2012,Quincy Black,"$5,750,000"
2012,Ike Taylor,"$5,750,000"
2012,Michael Roos,"$5,750,000"
2012,Paul Soliai,"$5,750,000"
2012,Curtis Lofton,"$5,700,000"
2012,James Harrison,"$5,627,500"
2012,Darrius Heyward-Bey,"$5,529,000"
2012,Tyson Clabo,"$5,500,000"
2012,Justin Blalock,"$5,500,000"
2012,Greg Olsen,"$5,500,000"
2012,Eric Winston,"$5,500,000"
2012,Roddy White,"$5,500,000"
2012,DeAngelo Williams,"$5,500,000"
2012,Matt Cassel,"$5,500,000"
2012,Matt Hasselbeck,"$5,500,000"
2012,Antonio Smith,"$5,500,000"
2012,Fred Davis,"$5,446,000"
2012,Fred Jackson,"$5,405,000"
2012,Bruce Irvin,"$5,316,428"
2012,London Fletcher,"$5,250,000"
2012,Ryan Pickett,"$5,237,500"
2012,Quinton Coples,"$5,232,032"
2012,Antoine Bethea,"$5,225,000"
2012,Brodrick Bunkley,"$5,200,000"
2012,Greg Jennings,"$5,160,000"
2012,Eric Berry,"$5,142,800"
2012,Richard Marshall,"$5,112,500"
2012,Dre Kirkpatrick,"$5,101,272"
2012,Andre Smith,"$5,000,000"
2012,Jermon Bushrod,"$5,000,000"
2012,Craig Stevens,"$5,000,000"
2012,DeMarcus Ware,"$5,000,000"
2012,Michael Turner,"$5,000,000"
2012,Paul Posluszny,"$5,000,000"
2012,Dunta Robinson,"$5,000,000"
2012,Eric Weddle,"$5,000,000"
2012,Charles Johnson,"$5,000,000"
2012,Kyle Williams,"$5,000,000"
2012,Corey Williams,"$5,000,000"
2012,Kerry Rhodes,"$5,000,000"
2012,Vince Wilfork,"$5,000,000"
2012,Michael Bush,"$4,950,000"
2012,Ray Lewis,"$4,950,000"
2012,Melvin Ingram,"$4,937,808"
2012,Tony Gonzalez,"$4,915,625"
2012,Terrell Suggs,"$4,900,000"
2012,Rashean Mathis,"$4,848,000"
2012,Shea McClellin,"$4,839,744"
2012,Kendall Wright,"$4,807,056"
2012,Darren McFadden,"$4,805,667"
2012,Thomas Morstead,"$4,775,000"
2012,Reggie Bush,"$4,775,000"
2012,Chandler Jones,"$4,774,364"
2012,Kraig Urbik,"$4,760,000"
2012,Josh Scobee,"$4,750,000"
2012,Daryl Smith,"$4,750,000"
2012,Andrew Whitworth,"$4,750,000"
2012,Brandon Weeden,"$4,708,000"
2012,Chris Gocong,"$4,700,000"
2012,Jason Witten,"$4,641,000"
2012,Riley Reiff,"$4,640,000"
2012,Roman Harper,"$4,600,000"
2012,Daryl Washington,"$4,600,000"
2012,Rian Lindell,"$4,600,000"
2012,DeMeco Ryans,"$4,550,000"
2012,Dwan Edwards,"$4,550,000"
2012,David DeCastro,"$4,512,836"
2012,David Hawthorne,"$4,500,000"
2012,Marshal Yanda,"$4,500,000"
2012,Nate Livings,"$4,500,000"
2012,Dan Connolly,"$4,500,000"
2012,Willie Colon,"$4,500,000"
2012,Maurice Jones-Drew,"$4,500,000"
2012,Shaun Phillips,"$4,500,000"
2012,Jason Jones,"$4,500,000"
2012,Bart Scott,"$4,450,000"
2012,Connor Barth,"$4,450,000"
2012,Dont'a Hightower,"$4,447,456"
2012,Asante Samuel,"$4,437,500"
2012,Robert Geathers,"$4,400,000"
2012,Thomas DeCoud,"$4,400,000"
2012,Whitney Mercilus,"$4,382,064"
2012,Calvin Pace,"$4,335,000"
2012,Kevin Zeitler,"$4,316,692"
2012,Jameel McClain,"$4,300,000"
2012,Alan Branch,"$4,300,000"
2012,Nick Perry,"$4,284,000"
2012,Heath Miller,"$4,274,000"
2012,Mackenzy Bernadeau,"$4,250,000"
2012,Tyson Jackson,"$4,250,000"
2012,Bernard Pollard,"$4,200,000"
2012,Kroy Biermann,"$4,200,000"
2012,Will Montgomery,"$4,150,000"
2012,Jason Allen,"$4,125,000"
2012,Chad Henne,"$4,100,000"
2012,Jonathan Babineaux,"$4,100,000"
2012,Kevin Burnett,"$4,050,000"
2012,Steve Weatherford,"$4,050,000"
2012,Travelle Wharton,"$4,025,000"
2012,Harrison Smith,"$4,021,672"
2012,Daryn Colledge,"$4,000,000"
2012,Brandon Mebane,"$4,000,000"
2012,Harvey Dahl,"$4,000,000"
2012,Dwight Lowery,"$4,000,000"
2012,Matt Prater,"$4,000,000"
2012,Michael Boley,"$4,000,000"
2012,Brandon Lloyd,"$4,000,000"
2012,Michael Crabtree,"$4,000,000"
2012,Isaac Sopoaga,"$4,000,000"
2012,Quentin Jammer,"$4,000,000"
2012,BenJarvus Green-Ellis,"$4,000,000"
2012,A.J.  Jenkins,"$3,882,752"
2012,Jeremy Zuttah,"$3,875,000"
2012,Randy Starks,"$3,850,000"
2012,Justin Tuck,"$3,850,000"
2012,Mike Scifres,"$3,825,000"
2012,Phil Dawson,"$3,810,000"
2012,Shane Lechler,"$3,800,000"
2012,Richie Incognito,"$3,800,000"
2012,Charles Tillman,"$3,800,000"
2012,Joe Mays,"$3,794,117"
2012,Adam Carriker,"$3,781,250"
2012,Dez Bryant,"$3,770,500"
2012,Doug Martin,"$3,766,384"
2012,Lance Moore,"$3,700,000"
2012,David Wilson,"$3,691,456"
2012,Anthony Fasano,"$3,675,000"
2012,Scott Fujita,"$3,650,000"
2012,Josh Sitton,"$3,650,000"
2012,Mike Brisiel,"$3,650,000"
2012,Darnell Dockett,"$3,650,000"
2012,Andy Lee,"$3,625,000"
2012,Domata Peko,"$3,575,000"
2012,B.J. Raji,"$3,575,000"
2012,Donte Whitner,"$3,550,000"
2012,Steve Breaston,"$3,550,000"
2012,Mario Manningham,"$3,550,000"
2012,Will Witherspoon,"$3,500,000"
2012,Chris Kuper,"$3,500,000"
2012,Nick Barnett,"$3,500,000"
2012,Kellen Davis,"$3,500,000"
2012,Harry Douglas,"$3,500,000"
2012,Jamaal Charles,"$3,500,000"
2012,Darren Sproles,"$3,500,000"
2012,Josh Wilson,"$3,500,000"
2012,Jason Campbell,"$3,500,000"
2012,Ryan Clady,"$3,500,000"
2012,Cory Redding,"$3,500,000"
2012,Danieal Manning,"$3,500,000"
2012,Spencer Johnson,"$3,500,000"
2012,Dan Connor,"$3,500,000"
2012,Chris Houston,"$3,500,000"
2012,Dominic Raiola,"$3,400,000"
2012,Dawan Landry,"$3,400,000"
2012,Nate Washington,"$3,400,000"
2012,Sebastian Janikowski,"$3,400,000"
2012,Eugene Monroe,"$3,315,000"
2012,Brandon Fields,"$3,310,000"
2012,Greg Jones,"$3,300,000"
2012,David Baas,"$3,250,000"
2012,Chris Spencer,"$3,250,000"
2012,Stephen Peterman,"$3,250,000"
2012,Brian Waters,"$3,250,000"
2012,Derrick Johnson,"$3,250,000"
2012,Jammal Brown,"$3,250,000"
2012,Brad Smith,"$3,250,000"
2012,Adrian Wilson,"$3,250,000"
2012,Ahmad Bradshaw,"$3,250,000"
2012,Demetress Bell,"$3,250,000"
2012,Jahri Evans,"$3,200,000"
2012,Dustin Keller,"$3,152,500"
2012,Ray McDonald,"$3,149,999"
2012,Scott Chandler,"$3,100,000"
2012,Brandon Meriweather,"$3,100,000"
2012,Tramon Williams,"$3,100,000"
2012,Jonathan Goodwin,"$3,050,000"
2012,Barry Church,"$3,040,000"
2012,Matt Birk,"$3,025,000"
2012,Brad Meester,"$3,000,000"
2012,John Sullivan,"$3,000,000"
2012,Rob Ninkovich,"$3,000,000"
2012,Charlie Johnson,"$3,000,000"
2012,Logan Mankins,"$3,000,000"
2012,Brandon Moore,"$3,000,000"
2012,Chris Chester,"$3,000,000"
2012,Joel Dreessen,"$3,000,000"
2012,Antoine Winfield,"$3,000,000"
2012,Breno Giacomini,"$3,000,000"
2012,Malcom Floyd,"$3,000,000"
2012,Stewart Bradley,"$3,000,000"
2012,Vonta Leach,"$3,000,000"
2012,Barry Cofield,"$3,000,000"
2012,Tim Jennings,"$3,000,000"
2012,Leon Washington,"$3,000,000"
2012,Michael Koenen,"$3,000,000"
2012,Stephen Bowen,"$3,000,000"
2012,Ryan Clark,"$3,000,000"
2012,Tony McDaniel,"$3,000,000"
2012,Ronde Barber,"$3,000,000"
2012,Jeremy Maclin,"$2,953,000"
2012,Jordy Nelson,"$2,950,000"
2012,Branden Albert,"$2,917,500"
2012,Jon Beason,"$2,889,554"
2012,Benjamin Watson,"$2,880,000"
2012,Takeo Spikes,"$2,875,000"
2012,Jeromey Clary,"$2,850,000"
2012,Rob Bironas,"$2,850,000"
2012,Robbie Gould,"$2,825,000"
2012,Brett Keisel,"$2,825,000"
2012,Casey Hampton,"$2,800,000"
2012,Matthew Slater,"$2,800,000"
2012,Lavelle Hawkins,"$2,800,000"
2012,Peyton Hillis,"$2,800,000"
2012,Jamaal Anderson,"$2,800,000"
2012,Matt Moore,"$2,775,000"
2012,Jermichael Finley,"$2,750,000"
2012,Shaun Hill,"$2,750,000"
2012,Brian Quick,"$2,747,528"
2012,Mike Wallace,"$2,742,000"
2012,Michael Bennett,"$2,742,000"
2012,Mike Tolbert,"$2,725,000"
